Operator,In Out Travelling,Network Type,Rating,Call Drop Category,Latitude,Longitude,State Name
Vodafone,Indoor,3G,3,Poor Voice Quality,12.94782397,77.70941807,Karnataka
RJio,Indoor,4G,5,Satisfactory,19.0661439,72.8653337,Maharashtra
Airtel,Outdoor,4G,1,Poor Voice Quality,28.6693076,77.2846654,NCT
RJio,Indoor,4G,1,Poor Voice Quality,17.0046555,74.5162708,Maharashtra
RJio,Indoor,4G,3,Satisfactory,-1,-1,NA
RJio,Travelling,4G,2,Poor Voice Quality,28.6888669,77.3656405,Uttar Pradesh
RJio,Travelling,4G,2,Poor Voice Quality,-1,-1,NA
Vodafone,Indoor,2G,5,Satisfactory,21.50687662,70.43416651,Gujarat
Airtel,Indoor,4G,1,Call Dropped,13.43557813,79.95640191,Tamil Nadu
RJio,Indoor,4G,1,Poor Voice Quality,30.3066862,78.0150792,Uttarakhand
RJio,Indoor,4G,1,Poor Voice Quality,30.3066862,78.0150792,Uttarakhand
RJio,Indoor,4G,1,Poor Voice Quality,30.3066862,78.0150792,Uttarakhand
RJio,Indoor,4G,1,Call Dropped,30.3066862,78.0150792,Uttarakhand
RJio,Indoor,4G,1,Call Dropped,30.3066862,78.0150792,Uttarakhand
Idea,Indoor,3G,1,Call Dropped,30.3066862,78.0150792,Uttarakhand
RJio,Indoor,4G,3,Call Dropped,22.72337597,75.86028451,Madhya Pradesh
RJio,Indoor,4G,4,Satisfactory,22.72337597,75.86028451,Madhya Pradesh
RJio,Indoor,4G,3,Call Dropped,22.72337597,75.86028451,Madhya Pradesh
RJio,Indoor,4G,3,Call Dropped,22.7198236,75.86743775,Madhya Pradesh
RJio,Indoor,4G,3,Call Dropped,22.70638712,75.90544431,Madhya Pradesh
RJio,Indoor,4G,3,Call Dropped,22.70638712,75.90544431,Madhya Pradesh
RJio,Indoor,4G,3,Call Dropped,-1,-1,NA
RJio,Indoor,4G,3,Call Dropped,22.72340067,75.86024637,Madhya Pradesh
RJio,Indoor,4G,1,Call Dropped,22.6742426,75.8257142,Madhya Pradesh
RJio,Indoor,4G,3,Call Dropped,22.72352362,75.86042125,Madhya Pradesh
RJio,Indoor,4G,3,Call Dropped,22.72352362,75.86042125,Madhya Pradesh
RJio,Indoor,4G,3,Call Dropped,22.72352362,75.86042125,Madhya Pradesh
RJio,Indoor,4G,3,Call Dropped,22.72352362,75.86042125,Madhya Pradesh
RJio,Indoor,4G,4,Satisfactory,22.72352362,75.86042125,Madhya Pradesh
RJio,Indoor,4G,3,Call Dropped,22.70963508,75.87934614,Madhya Pradesh
RJio,Indoor,4G,3,Call Dropped,22.70963508,75.87934614,Madhya Pradesh
RJio,Indoor,4G,3,Call Dropped,22.6742365,75.82577952,Madhya Pradesh
RJio,Indoor,4G,3,Call Dropped,22.6742365,75.82577952,Madhya Pradesh
RJio,Indoor,4G,4,Satisfactory,22.76256596,75.88304614,Madhya Pradesh
RJio,Indoor,4G,3,Call Dropped,22.76256596,75.88304614,Madhya Pradesh
RJio,Indoor,4G,3,Call Dropped,22.76256596,75.88304614,Madhya Pradesh
RJio,Indoor,4G,3,Call Dropped,22.76256596,75.88304614,Madhya Pradesh
RJio,Indoor,4G,3,Call Dropped,22.76256596,75.88304614,Madhya Pradesh
RJio,Indoor,4G,3,Call Dropped,22.76256596,75.88304614,Madhya Pradesh
RJio,Indoor,4G,3,Call Dropped,22.76256596,75.88304614,Madhya Pradesh
RJio,Indoor,4G,3,Call Dropped,22.76256596,75.88304614,Madhya Pradesh
RJio,Indoor,4G,3,Call Dropped,22.76256596,75.88304614,Madhya Pradesh
RJio,Indoor,4G,3,Call Dropped,22.76256596,75.88304614,Madhya Pradesh
RJio,Indoor,4G,3,Call Dropped,22.76256596,75.88304614,Madhya Pradesh
RJio,Indoor,4G,3,Call Dropped,22.7094971,75.8794309,Madhya Pradesh
RJio,Indoor,4G,3,Call Dropped,22.7094971,75.8794309,Madhya Pradesh
RJio,Indoor,4G,3,Call Dropped,22.6750295,75.8274298,Madhya Pradesh
RJio,Indoor,4G,3,Call Dropped,22.7262821,75.8662949,Madhya Pradesh
RJio,Indoor,4G,3,Call Dropped,22.72628214,75.86629488,Madhya Pradesh
RJio,Indoor,4G,3,Call Dropped,22.67419062,75.82565967,Madhya Pradesh
RJio,Indoor,4G,3,Call Dropped,22.67419062,75.82565967,Madhya Pradesh
RJio,Indoor,4G,3,Call Dropped,22.67419062,75.82565967,Madhya Pradesh
RJio,Indoor,4G,3,Call Dropped,22.67419062,75.82565967,Madhya Pradesh
RJio,Indoor,4G,3,Call Dropped,22.68902207,75.83733631,Madhya Pradesh
Idea,Indoor,Unknown,4,Satisfactory,30.5832375,76.8432614,Punjab
RJio,Indoor,4G,2,Poor Voice Quality,-1,-1,NA
RJio,Indoor,4G,1,Call Dropped,24.8247508,82.9403213,Uttar Pradesh
RJio,Indoor,4G,2,Poor Voice Quality,24.8247508,82.9403213,Uttar Pradesh
Airtel,Indoor,4G,1,Call Dropped,-1,-1,NA
Vodafone,Travelling,4G,3,Poor Voice Quality,22.582653,88.3996997,West Bengal
Airtel,Indoor,4G,5,Satisfactory,-1,-1,NA
Vodafone,Travelling,4G,4,Satisfactory,22.582653,88.3996997,West Bengal
Idea,Indoor,4G,4,Satisfactory,30.5832375,76.8432614,Punjab
Airtel,Outdoor,4G,1,Poor Voice Quality,28.6693094,77.2846866,NCT
Airtel,Travelling,4G,5,Satisfactory,18.9933868,75.7561572,Maharashtra
RJio,Indoor,4G,5,Satisfactory,19.0661439,72.8653337,Maharashtra
RJio,Travelling,4G,2,Poor Voice Quality,-1,-1,NA
Idea,Indoor,4G,1,Call Dropped,16.86632381,81.92719562,Andhra Pradesh
BSNL,Travelling,Unknown,5,Satisfactory,18.9933868,75.7561572,Maharashtra
RJio,Indoor,4G,1,Call Dropped,24.8033644,82.9278023,Uttar Pradesh
RJio,Indoor,4G,1,Call Dropped,24.8114906,82.9218431,Uttar Pradesh
Airtel,Indoor,Unknown,3,Poor Voice Quality,-1,-1,NA
RJio,Indoor,4G,1,Poor Voice Quality,-1,-1,NA
Airtel,Outdoor,4G,3,Satisfactory,13.15530618,78.34122299,Karnataka
Airtel,Indoor,Unknown,3,Poor Voice Quality,-1,-1,NA
Vodafone,Indoor,Unknown,5,Satisfactory,28.4263217,77.1506334,Haryana
RJio,Outdoor,4G,1,Poor Voice Quality,-1,-1,NA
Vodafone,Indoor,3G,1,Poor Voice Quality,26.7437871,83.3566202,Uttar Pradesh
Airtel,Indoor,4G,5,Satisfactory,29.8774086,77.8908452,Uttarakhand
BSNL,Indoor,2G,4,Satisfactory,-1,-1,NA
Airtel,Travelling,4G,4,Satisfactory,13.15530618,78.34122299,Karnataka
RJio,Indoor,4G,1,Poor Voice Quality,30.37371667,78.07425333,Uttarakhand
Airtel,Indoor,4G,4,Satisfactory,30.3533791,78.02477752,Uttarakhand
Vodafone,Outdoor,4G,4,Satisfactory,12.956927,77.6973118,Karnataka
Airtel,Indoor,4G,4,Satisfactory,-1,-1,NA
Airtel,Indoor,4G,1,Poor Voice Quality,30.2694995,78.0546729,Uttarakhand
Airtel,Indoor,4G,1,Poor Voice Quality,30.2694995,78.0546729,Uttarakhand
Airtel,Indoor,3G,1,Poor Voice Quality,30.2694995,78.0546729,Uttarakhand
Airtel,Indoor,3G,2,Poor Voice Quality,30.3108613,78.056456,Uttarakhand
Vodafone,Indoor,4G,5,Satisfactory,28.426326,77.1506416,Haryana
RJio,Travelling,4G,3,Satisfactory,17.7406175,83.31167363,Andhra Pradesh
RJio,Indoor,4G,5,Satisfactory,21.22479892,72.82067715,Gujarat
Idea,Indoor,4G,5,Satisfactory,15.74424631,80.17150563,Andhra Pradesh
RJio,Indoor,4G,4,Satisfactory,23.2323575,77.4324011,Madhya Pradesh
RJio,Indoor,4G,4,Satisfactory,23.2511206,77.4269871,Madhya Pradesh
RJio,Indoor,4G,4,Satisfactory,23.27292612,77.38301722,Madhya Pradesh
RJio,Indoor,4G,4,Satisfactory,23.26900995,77.37630633,Madhya Pradesh
RJio,Indoor,4G,4,Satisfactory,23.26900995,77.37630633,Madhya Pradesh
RJio,Travelling,4G,4,Satisfactory,23.2627776,77.3843927,Madhya Pradesh
RJio,Travelling,4G,4,Satisfactory,23.2378847,77.4266922,Madhya Pradesh
RJio,Travelling,4G,4,Satisfactory,23.27279678,77.38275004,Madhya Pradesh
RJio,Travelling,4G,4,Satisfactory,23.27279678,77.38275004,Madhya Pradesh
RJio,Indoor,4G,4,Satisfactory,23.27292612,77.38301722,Madhya Pradesh
RJio,Indoor,4G,1,Poor Voice Quality,-1,-1,NA
Airtel,Travelling,4G,5,Satisfactory,18.9933868,75.7561572,Maharashtra
Idea,Indoor,4G,5,Satisfactory,15.74424631,80.17150563,Andhra Pradesh
Idea,Indoor,4G,1,Poor Voice Quality,13.01107637,77.58133171,Karnataka
RJio,Indoor,4G,4,Satisfactory,18.50447453,73.92164192,Maharashtra
RJio,Travelling,4G,5,Satisfactory,31.13589727,76.11570272,Punjab
Idea,Indoor,4G,5,Satisfactory,15.74443028,80.17147909,Andhra Pradesh
RJio,Outdoor,4G,4,Satisfactory,20.6111748,72.9222483,Gujarat
Vodafone,Indoor,3G,1,Call Dropped,12.9478913,77.7097644,Karnataka
Airtel,Indoor,3G,5,Satisfactory,-1,-1,NA
Airtel,Indoor,4G,4,Satisfactory,-1,-1,NA
Airtel,Indoor,4G,4,Satisfactory,-1,-1,NA
Vodafone,Indoor,4G,4,Satisfactory,19.22295244,72.97740876,Maharashtra
Airtel,Indoor,3G,5,Satisfactory,-1,-1,NA
RJio,Indoor,4G,1,Poor Voice Quality,18.60651065,73.87471741,Maharashtra
RJio,Indoor,4G,1,Poor Voice Quality,-1,-1,NA
Idea,Indoor,4G,5,Satisfactory,15.74443028,80.17147909,Andhra Pradesh
Vodafone,Indoor,4G,4,Satisfactory,19.22295244,72.97740876,Maharashtra
RJio,Indoor,4G,1,Poor Voice Quality,10.07363992,78.77506134,Tamil Nadu
Vodafone,Indoor,3G,4,Satisfactory,-1,-1,NA
RJio,Outdoor,4G,1,Poor Voice Quality,30.31171062,77.97925133,Uttarakhand
RJio,Travelling,4G,5,Satisfactory,21.1186097,79.0970886,Maharashtra
RJio,Travelling,4G,5,Satisfactory,21.1186097,79.0970886,Maharashtra
RJio,Travelling,4G,5,Satisfactory,21.1018317,79.0009318,Maharashtra
RJio,Travelling,4G,5,Satisfactory,21.1083009,78.9784901,Maharashtra
RJio,Travelling,4G,5,Satisfactory,21.1083009,78.9784901,Maharashtra
RJio,Travelling,4G,5,Satisfactory,21.1083009,78.9784901,Maharashtra
RJio,Travelling,4G,5,Satisfactory,21.1083009,78.9784901,Maharashtra
RJio,Travelling,4G,5,Satisfactory,21.1119451,78.981423,Maharashtra
RJio,Travelling,4G,5,Satisfactory,21.1119451,78.981423,Maharashtra
RJio,Travelling,4G,5,Satisfactory,21.1119451,78.981423,Maharashtra
RJio,Travelling,4G,5,Satisfactory,21.1119451,78.981423,Maharashtra
RJio,Travelling,4G,5,Satisfactory,21.1119451,78.981423,Maharashtra
RJio,Travelling,4G,1,Poor Voice Quality,21.1119451,78.981423,Maharashtra
RJio,Travelling,4G,5,Satisfactory,21.1119451,78.981423,Maharashtra
RJio,Travelling,4G,5,Satisfactory,21.1199546,79.0953957,Maharashtra
RJio,Travelling,4G,5,Satisfactory,21.1064862,78.9788435,Maharashtra
RJio,Travelling,4G,5,Satisfactory,21.1064862,78.9788435,Maharashtra
RJio,Travelling,4G,5,Satisfactory,21.1085759,78.9770765,Maharashtra
RJio,Travelling,4G,5,Satisfactory,21.1097041,78.9830843,Maharashtra
RJio,Travelling,4G,5,Satisfactory,21.1064862,78.9788435,Maharashtra
RJio,Travelling,4G,5,Satisfactory,21.1122419,78.9791121,Maharashtra
RJio,Travelling,4G,5,Satisfactory,21.1122419,78.9791121,Maharashtra
RJio,Travelling,4G,5,Satisfactory,21.1122419,78.9791121,Maharashtra
RJio,Travelling,4G,5,Satisfactory,21.1122419,78.9791121,Maharashtra
RJio,Travelling,4G,5,Satisfactory,21.1122419,78.9791121,Maharashtra
RJio,Travelling,4G,5,Satisfactory,21.1122419,78.9791121,Maharashtra
RJio,Travelling,4G,5,Satisfactory,21.1122419,78.9791121,Maharashtra
RJio,Travelling,4G,5,Satisfactory,21.1122419,78.9791121,Maharashtra
RJio,Travelling,4G,5,Satisfactory,21.1122419,78.9791121,Maharashtra
RJio,Travelling,4G,5,Satisfactory,21.1122419,78.9791121,Maharashtra
RJio,Travelling,4G,5,Satisfactory,21.1119557,78.983791,Maharashtra
RJio,Travelling,4G,5,Satisfactory,21.1064862,78.9788435,Maharashtra
RJio,Travelling,4G,5,Satisfactory,21.1085644,78.9792161,Maharashtra
RJio,Travelling,4G,5,Satisfactory,21.1095311,78.9805046,Maharashtra
RJio,Travelling,4G,5,Satisfactory,21.1064862,78.9788435,Maharashtra
RJio,Travelling,4G,5,Satisfactory,21.1064862,78.9788435,Maharashtra
RJio,Travelling,4G,5,Satisfactory,21.1200416,79.0953688,Maharashtra
RJio,Travelling,4G,5,Satisfactory,21.1186097,79.0970886,Maharashtra
RJio,Travelling,4G,1,Poor Voice Quality,21.1186097,79.0970886,Maharashtra
RJio,Travelling,4G,5,Satisfactory,21.1186097,79.0970886,Maharashtra
RJio,Travelling,4G,5,Satisfactory,21.1200416,79.0953688,Maharashtra
RJio,Travelling,4G,5,Satisfactory,21.1200416,79.0953688,Maharashtra
Airtel,Travelling,4G,5,Satisfactory,21.1200416,79.0953688,Maharashtra
RJio,Travelling,4G,5,Satisfactory,21.1200416,79.0953688,Maharashtra
RJio,Travelling,4G,5,Satisfactory,21.1122419,78.9791121,Maharashtra
RJio,Travelling,4G,5,Satisfactory,21.1049929,78.9784901,Maharashtra
RJio,Travelling,4G,5,Satisfactory,21.1122419,78.9791121,Maharashtra
RJio,Travelling,4G,5,Satisfactory,21.1122419,78.9791121,Maharashtra
RJio,Travelling,4G,5,Satisfactory,21.1121406,78.9866181,Maharashtra
RJio,Indoor,4G,1,Poor Voice Quality,21.1186097,79.0970886,Maharashtra
RJio,Travelling,4G,5,Satisfactory,21.1186097,79.0970886,Maharashtra
RJio,Travelling,4G,5,Satisfactory,-1,-1,NA
RJio,Travelling,4G,5,Satisfactory,-1,-1,NA
RJio,Travelling,4G,5,Satisfactory,21.1122419,78.9791121,Maharashtra
RJio,Travelling,4G,5,Satisfactory,21.1122419,78.9791121,Maharashtra
RJio,Travelling,4G,5,Satisfactory,21.1122419,78.9791121,Maharashtra
RJio,Travelling,4G,5,Satisfactory,21.1122419,78.9791121,Maharashtra
RJio,Travelling,4G,5,Satisfactory,21.1122419,78.9791121,Maharashtra
RJio,Travelling,4G,5,Satisfactory,21.1122419,78.9791121,Maharashtra
RJio,Travelling,4G,5,Satisfactory,21.1122419,78.9791121,Maharashtra
RJio,Travelling,4G,5,Satisfactory,21.1122419,78.9791121,Maharashtra
RJio,Travelling,4G,5,Satisfactory,21.1122419,78.9791121,Maharashtra
RJio,Travelling,4G,5,Satisfactory,21.1122419,78.9791121,Maharashtra
RJio,Travelling,4G,5,Satisfactory,21.1122419,78.9791121,Maharashtra
RJio,Travelling,4G,5,Satisfactory,21.1122419,78.9791121,Maharashtra
RJio,Travelling,4G,5,Satisfactory,21.1122419,78.9791121,Maharashtra
RJio,Travelling,4G,5,Satisfactory,21.1122419,78.9791121,Maharashtra
RJio,Travelling,4G,5,Satisfactory,21.1068538,78.9788435,Maharashtra
RJio,Travelling,4G,5,Satisfactory,21.1131519,78.9831277,Maharashtra
RJio,Travelling,4G,5,Satisfactory,21.1131519,78.9831277,Maharashtra
RJio,Travelling,4G,5,Satisfactory,21.1112206,78.983791,Maharashtra
RJio,Travelling,4G,5,Satisfactory,21.1195604,79.0983836,Maharashtra
RJio,Travelling,4G,5,Satisfactory,21.1198263,79.0979381,Maharashtra
RJio,Travelling,4G,5,Satisfactory,21.1198263,79.0979381,Maharashtra
RJio,Travelling,4G,5,Satisfactory,21.1198263,79.0979381,Maharashtra
RJio,Travelling,4G,5,Satisfactory,21.1131519,78.9831277,Maharashtra
RJio,Travelling,4G,5,Satisfactory,21.1131519,78.9831277,Maharashtra
RJio,Travelling,4G,5,Satisfactory,21.1131519,78.9831277,Maharashtra
RJio,Travelling,4G,5,Satisfactory,21.1131519,78.9831277,Maharashtra
RJio,Travelling,4G,5,Satisfactory,21.1131519,78.9831277,Maharashtra
RJio,Travelling,4G,5,Satisfactory,21.1085824,78.9792163,Maharashtra
RJio,Travelling,4G,5,Satisfactory,21.1122419,78.9791121,Maharashtra
RJio,Travelling,4G,5,Satisfactory,21.1122419,78.9791121,Maharashtra
RJio,Travelling,4G,5,Satisfactory,21.1122419,78.9791121,Maharashtra
RJio,Indoor,4G,5,Satisfactory,19.0644402,72.8650808,Maharashtra
Vodafone,Outdoor,3G,5,Satisfactory,19.2296502,72.8653281,Maharashtra
Vodafone,Travelling,4G,4,Satisfactory,12.9562165,77.7010297,Karnataka
Airtel,Indoor,4G,3,Satisfactory,17.37315076,78.54272083,Telangana
RJio,Outdoor,4G,4,Satisfactory,23.27293044,77.38299175,Madhya Pradesh
Airtel,Outdoor,4G,3,Satisfactory,13.15530618,78.34122299,Karnataka
RJio,Travelling,4G,4,Satisfactory,23.27293044,77.38299175,Madhya Pradesh
Vodafone,Indoor,3G,1,Poor Voice Quality,26.8842586,80.9371447,Uttar Pradesh
Airtel,Indoor,3G,5,Satisfactory,12.3432437,76.6185671,Karnataka
RJio,Indoor,4G,5,Satisfactory,18.56572568,73.80649404,Maharashtra
Airtel,Indoor,Unknown,3,Poor Voice Quality,-1,-1,NA
RJio,Indoor,4G,1,Poor Voice Quality,-1,-1,NA
RJio,Indoor,4G,3,Call Dropped,22.68902207,75.83733631,Madhya Pradesh
RJio,Travelling,4G,1,Poor Voice Quality,28.6542536,77.1596859,NCT
Airtel,Indoor,3G,5,Satisfactory,-1,-1,NA
Airtel,Outdoor,4G,1,Poor Voice Quality,14.29613445,79.9058445,Andhra Pradesh
Airtel,Indoor,4G,5,Satisfactory,19.2942351,72.8734088,Maharashtra
RJio,Travelling,4G,2,Poor Voice Quality,22.6785281,72.8612881,Gujarat
RJio,Travelling,4G,1,Poor Voice Quality,22.6785281,72.8612881,Gujarat
RJio,Indoor,4G,2,Poor Voice Quality,22.6785281,72.8612881,Gujarat
RJio,Indoor,4G,1,Poor Voice Quality,22.6785281,72.8612881,Gujarat
RJio,Indoor,4G,1,Poor Voice Quality,22.6840535,72.8593561,Gujarat
RJio,Indoor,4G,2,Poor Voice Quality,22.6840535,72.8593561,Gujarat
RJio,Indoor,4G,2,Poor Voice Quality,22.6840535,72.8593561,Gujarat
RJio,Indoor,4G,2,Poor Voice Quality,22.6840535,72.8593561,Gujarat
RJio,Indoor,4G,3,Satisfactory,22.6840535,72.8593561,Gujarat
RJio,Indoor,4G,2,Poor Voice Quality,22.6840535,72.8593561,Gujarat
RJio,Travelling,4G,3,Satisfactory,22.6785281,72.8612881,Gujarat
RJio,Travelling,4G,3,Satisfactory,23.0667135,72.5432641,Gujarat
Airtel,Travelling,4G,3,Satisfactory,13.15530618,78.34122299,Karnataka
Idea,Indoor,4G,1,Poor Voice Quality,18.65027919,73.83488874,Maharashtra
Idea,Indoor,Unknown,1,Poor Voice Quality,18.65021831,73.83470587,Maharashtra
Vodafone,Outdoor,Unknown,5,Satisfactory,12.9139508,80.0831879,Tamil Nadu
Vodafone,Outdoor,4G,5,Satisfactory,28.33955335,77.32261677,Haryana
RJio,Travelling,4G,4,Satisfactory,25.4636916,78.55155469,Uttar Pradesh
RJio,Indoor,4G,2,Poor Voice Quality,24.8233433,82.9446101,Uttar Pradesh
RJio,Travelling,4G,5,Satisfactory,19.0644631,72.8650851,Maharashtra
RJio,Indoor,4G,5,Satisfactory,19.0644631,72.8650851,Maharashtra
Vodafone,Indoor,Unknown,5,Satisfactory,19.386368,72.8234653,Maharashtra
Idea,Indoor,4G,1,Poor Voice Quality,18.65021831,73.83470587,Maharashtra
Airtel,Indoor,4G,4,Satisfactory,-1,-1,NA
Vodafone,Indoor,3G,5,Satisfactory,-1,-1,NA
RJio,Outdoor,4G,4,Satisfactory,20.60969625,72.92025388,Gujarat
Airtel,Indoor,Unknown,4,Satisfactory,13.01093209,77.57846662,Karnataka
RJio,Indoor,4G,1,Poor Voice Quality,30.1448393,77.8709984,Uttar Pradesh
BSNL,Indoor,4G,4,Satisfactory,-1,-1,NA
BSNL,Indoor,4G,4,Satisfactory,-1,-1,NA
BSNL,Indoor,4G,4,Satisfactory,-1,-1,NA
BSNL,Indoor,4G,4,Satisfactory,-1,-1,NA
BSNL,Indoor,4G,4,Satisfactory,-1,-1,NA
Vodafone,Indoor,3G,5,Satisfactory,-1,-1,NA
Idea,Indoor,4G,1,Call Dropped,18.65021831,73.83470587,Maharashtra
Airtel,Outdoor,4G,5,Satisfactory,25.34387589,82.98094022,Uttar Pradesh
Airtel,Outdoor,4G,1,Poor Voice Quality,28.6693071,77.28468,NCT
Airtel,Outdoor,4G,1,Poor Voice Quality,28.6693071,77.28468,NCT
Airtel,Outdoor,4G,1,Poor Voice Quality,28.66921473,77.28466252,NCT
Airtel,Outdoor,4G,1,Poor Voice Quality,28.6693253,77.2846962,NCT
Airtel,Outdoor,4G,1,Poor Voice Quality,28.6693253,77.2846962,NCT
Airtel,Indoor,4G,5,Satisfactory,-1,-1,NA
Vodafone,Indoor,4G,5,Satisfactory,18.9978591,72.8288032,Maharashtra
BSNL,Travelling,Unknown,5,Satisfactory,17.7406175,83.31167363,Andhra Pradesh
Idea,Travelling,Unknown,4,Satisfactory,17.44291746,78.38775807,Telangana
BSNL,Travelling,2G,4,Satisfactory,17.44829253,78.462775,Telangana
Idea,Travelling,Unknown,4,Satisfactory,16.86045593,81.9251584,Andhra Pradesh
Idea,Travelling,2G,4,Satisfactory,17.4425668,78.3869358,Telangana
Idea,Travelling,Unknown,4,Satisfactory,17.4425671,78.3869344,Telangana
Idea,Travelling,Unknown,4,Satisfactory,17.44279284,78.38697544,Telangana
BSNL,Travelling,2G,3,Satisfactory,17.44279284,78.38697544,Telangana
BSNL,Travelling,2G,3,Satisfactory,17.44279284,78.38697544,Telangana
Idea,Travelling,2G,3,Satisfactory,17.4338334,78.40486682,Telangana
Idea,Travelling,2G,3,Satisfactory,17.44554492,78.37729779,Telangana
BSNL,Travelling,2G,4,Satisfactory,17.43705048,78.44598111,Telangana
BSNL,Travelling,2G,3,Satisfactory,17.44260536,78.38692054,Telangana
BSNL,Travelling,Unknown,4,Satisfactory,17.43882512,78.39826079,Telangana
BSNL,Travelling,2G,4,Satisfactory,17.43855769,78.39784742,Telangana
Idea,Travelling,2G,4,Satisfactory,17.44179032,78.45813809,Telangana
Airtel,Indoor,3G,3,Call Dropped,13.4097963,80.1098805,Tamil Nadu
Airtel,Travelling,4G,4,Satisfactory,28.58040298,77.05916491,NCT
Airtel,Outdoor,4G,4,Satisfactory,28.60480266,77.1274013,NCT
Airtel,Outdoor,4G,4,Satisfactory,28.60480266,77.1274013,NCT
RJio,Indoor,4G,3,Satisfactory,22.9730126,72.5867318,Gujarat
Telenor,Indoor,Unknown,5,Satisfactory,19.386368,72.8234653,Maharashtra
RJio,Indoor,4G,5,Satisfactory,19.0644631,72.8650851,Maharashtra
BSNL,Indoor,2G,1,Call Dropped,-1,-1,NA
BSNL,Indoor,2G,4,Satisfactory,-1,-1,NA
Idea,Indoor,4G,1,Poor Voice Quality,18.65021831,73.83470587,Maharashtra
Airtel,Outdoor,4G,1,Poor Voice Quality,28.66921473,77.28466252,NCT
Vodafone,Indoor,4G,1,Poor Voice Quality,30.388241,77.89432531,Uttarakhand
Vodafone,Outdoor,4G,2,Poor Voice Quality,12.9153034,77.6133367,Karnataka
Vodafone,Indoor,4G,3,Poor Voice Quality,22.5753832,88.4011976,West Bengal
Vodafone,Indoor,4G,3,Poor Voice Quality,22.575392,88.4011942,West Bengal
Airtel,Indoor,4G,5,Satisfactory,29.70780203,77.0030811,Haryana
Airtel,Indoor,3G,5,Satisfactory,19.4589623,72.8173901,Maharashtra
Airtel,Indoor,Unknown,5,Satisfactory,29.8785146,77.8880537,Uttarakhand
Vodafone,Indoor,2G,5,Satisfactory,-1,-1,NA
Airtel,Indoor,4G,3,Call Dropped,13.43557813,79.95640191,Tamil Nadu
Vodafone,Indoor,2G,4,Satisfactory,-1,-1,NA
Vodafone,Indoor,2G,5,Satisfactory,-1,-1,NA
RJio,Travelling,4G,1,Poor Voice Quality,27.24116217,80.24653749,Uttar Pradesh
Vodafone,Indoor,4G,4,Satisfactory,-1,-1,NA
Vodafone,Indoor,4G,4,Satisfactory,-1,-1,NA
RJio,Outdoor,4G,4,Satisfactory,-1,-1,NA
RJio,Indoor,4G,4,Satisfactory,-1,-1,NA
BSNL,Travelling,3G,5,Satisfactory,17.4058753,78.4381612,Telangana
Vodafone,Travelling,4G,1,Poor Voice Quality,19.13163408,72.92740019,Maharashtra
RJio,Outdoor,Unknown,4,Satisfactory,-1,-1,NA
RJio,Outdoor,Unknown,5,Satisfactory,-1,-1,NA
Idea,Indoor,Unknown,4,Satisfactory,-1,-1,NA
Vodafone,Travelling,4G,4,Satisfactory,16.47340382,79.43567265,Andhra Pradesh
RJio,Travelling,4G,4,Satisfactory,16.47340382,79.43567265,Andhra Pradesh
Vodafone,Travelling,4G,4,Satisfactory,16.47362468,79.43574462,Andhra Pradesh
RJio,Indoor,4G,1,Poor Voice Quality,-1,-1,NA
Airtel,Travelling,4G,3,Satisfactory,31.13563792,76.11075189,Punjab
Airtel,Indoor,4G,1,Poor Voice Quality,-1,-1,NA
RJio,Indoor,4G,1,Poor Voice Quality,-1,-1,NA
Vodafone,Travelling,4G,5,Satisfactory,22.63787091,88.37287545,West Bengal
Airtel,Outdoor,4G,3,Satisfactory,13.15530618,78.34122299,Karnataka
Airtel,Outdoor,Unknown,1,Call Dropped,28.6693004,77.2846935,NCT
Airtel,Indoor,4G,2,Poor Voice Quality,13.41148684,80.10688176,Tamil Nadu
RJio,Indoor,4G,1,Call Dropped,17.0046555,74.5162708,Maharashtra
BSNL,Travelling,Unknown,2,Poor Voice Quality,20.15585551,85.91264913,Odisha
Airtel,Indoor,4G,5,Satisfactory,-1,-1,NA
RJio,Indoor,4G,1,Call Dropped,17.0046555,74.5162708,Maharashtra
Airtel,Outdoor,4G,1,Poor Voice Quality,28.6693004,77.2846935,NCT
RJio,Travelling,4G,2,Poor Voice Quality,28.6735842,77.3036504,NCT
Vodafone,Indoor,4G,1,Call Dropped,28.68310924,77.31655107,Uttar Pradesh
Airtel,Indoor,4G,4,Satisfactory,17.63679694,75.91263349,Maharashtra
Airtel,Outdoor,4G,1,Poor Voice Quality,28.6693004,77.2846935,NCT
RJio,Indoor,4G,1,Poor Voice Quality,-1,-1,NA
Airtel,Outdoor,4G,1,Poor Voice Quality,-1,-1,NA
Airtel,Indoor,4G,4,Satisfactory,-1,-1,NA
RJio,Indoor,4G,2,Poor Voice Quality,28.6735842,77.3036504,NCT
RJio,Outdoor,4G,4,Satisfactory,18.51012628,73.92839652,Maharashtra
Airtel,Travelling,4G,5,Satisfactory,18.9933868,75.7561572,Maharashtra
RJio,Indoor,4G,5,Satisfactory,22.229805,84.92861667,Odisha
RJio,Travelling,4G,1,Poor Voice Quality,28.6735842,77.3036504,NCT
Airtel,Travelling,4G,1,Poor Voice Quality,30.6646525,76.7088805,Punjab
Airtel,Travelling,3G,1,Poor Voice Quality,30.6646525,76.7088805,Punjab
RJio,Indoor,4G,3,Satisfactory,30.31958539,78.08593278,Uttarakhand
Airtel,Indoor,4G,1,Call Dropped,-1,-1,NA
